,0
"(1, 7, 7, 7, 8, 7, -6, 8, 9, 9, 9, 3)",1
"(1, 7, 2, 6, 8, 6, -6, 9, 9, 5, 9, 3)",1
"(1, 7, 6, 7, 6, 9, -5, 3, 8, 4, 8, 4)",1
"(1, 7, -1, 6, 2, 6, 8, 9, 9, 3, 9, 3)",1
"(1, 7, 3, 6, 8, 8, -5, 6, 9, 4, 7, 3)",1
"(1, 7, 5, 6, -6, 6, -5, 8, 9, 8, 9, 3)",1
"(1, 7, 9, 8, -4, 9, 2, 9, 9, 7, 6, 3)",1
"(1, 7, 1, 6, 9, 9, 2, 7, 9, 3, 9, 3)",1
"(1, 7, 1, 6, 2, 6, 6, 8, 9, 4, 9, 3)",1
"(1, 7, 2, 6, 7, 9, 3, 4, 9, 3, 9, 4)",1
"(1, 7, 9, 8, -2, 8, 7, 8, 9, 3, 9, 9)",1
"(1, 7, 9, 8, -6, 9, -6, 9, 3, 4, 9, 3)",1
"(1, 7, 1, 6, 5, 7, -4, 5, 9, 3, 9, 3)",1
"(1, 7, 7, 7, -4, 7, 9, 9, 9, 3, 9, 9)",1
"(1, 7, 9, 8, 4, 9, 1, 7, 3, 3, 9, 3)",1
"(1, 7, 9, 8, -6, 8, -6, 9, 9, 3, 3, 3)",1
"(1, 7, 6, 7, 6, 7, -6, 6, 9, 9, 9, 3)",1
"(1, 7, 9, 8, 3, 8, -6, 5, 9, 3, 3, 3)",1
"(1, 7, 5, 6, 7, 9, 8, 9, 9, 3, 8, 7)",1
"(1, 7, 2, 6, 9, 8, 3, 8, 9, 3, 9, 5)",1
"(1, 7, 9, 8, -6, 8, -2, 9, 8, 3, 4, 4)",1
"(1, 7, -1, 6, -6, 6, -3, 9, 9, 3, 9, 3)",1
"(1, 7, -1, 6, 5, 6, -4, 8, 9, 3, 9, 3)",1
"(1, 7, 9, 7, 1, 9, 9, 9, 9, 3, 7, 9)",1
"(1, 7, 9, 8, -6, 9, -6, 4, 9, 9, 9, 3)",1
"(1, 7, 9, 8, 4, 9, -6, 4, 9, 3, 8, 9)",1
"(1, 7, 8, 8, -4, 8, 9, 3, 9, 9, 9, 4)",1
"(1, 7, 9, 8, 4, 9, 2, 3, 9, 8, 9, 3)",1
"(1, 7, 5, 6, 8, 9, 9, 9, 9, 5, 7, 3)",1
"(1, 7, 5, 6, -4, 6, 9, 9, 6, 3, 9, 3)",1
"(1, 7, 5, 6, -2, 6, -1, 9, 5, 3, 9, 4)",1
"(1, 7, 9, 8, -6, 9, 4, 4, 9, 4, 3, 3)",1
"(1, 7, 6, 6, 5, 7, 2, 7, 8, 3, 6, 3)",1
"(1, 7, 9, 8, 7, 9, 5, 8, 2, 3, 9, 3)",1
"(1, 7, 8, 8, 4, 8, -5, 3, 4, 4, 9, 4)",1
"(1, 7, -1, 6, 9, 7, 3, 9, 9, 3, 9, 3)",1
"(1, 7, 9, 8, -6, 8, -6, 6, 9, 8, 8, 3)",1
"(1, 7, 4, 6, -3, 6, 5, 9, 9, 3, 9, 7)",1
"(1, 7, 6, 7, 6, 7, 3, 6, 4, 3, 9, 3)",1
"(1, 7, 2, 6, 8, 7, -6, 8, 9, 3, 9, 3)",1
"(1, 7, 9, 8, -4, 8, -6, 4, 9, 6, 6, 3)",1
"(1, 7, 4, 6, 9, 6, 2, 9, 9, 3, 6, 3)",1
"(1, 7, 9, 8, 1, 8, -3, 9, 9, 3, 9, 9)",1
"(1, 7, 9, 8, 8, 9, 9, 9, 9, 6, 6, 3)",1
